id,time,x,y,z,tilt_fc,tilt_tw,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
13533,88.595S,0,0.94,-0.06,0,3.65,-0.0628276335220753,0.9564191569751808,1970-01-01T00:00:00Z,20,0,,30,0.010266358614055214,Idle,633,2096,Idle 0
13534,88.598S,0,0.94,-0.06,0.61,3.65,-0.06282488440006559,0.9564242857430337,1970-01-01T00:00:00Z,20,0,,30,0.01243773531966891,Idle,633,2096,Idle 0
13535,88.601S,-0.01,0.94,-0.06,0.6,3.58,-0.06282215761141173,0.9564294085054645,1970-01-01T00:00:00Z,20,0,,30,0.013174688257209596,Idle,633,2096,Idle 0
13536,88.604S,-0.01,0.94,-0.06,0,3.65,-0.06281945318139985,0.9564345243394257,1970-01-01T00:00:00Z,20,0,,30,0.012476954933401004,Idle,633,2096,Idle 0
13537,88.607S,-0.01,0.94,-0.06,0.6,3.58,-0.06281677113531607,0.95643963232187,1970-01-01T00:00:00Z,20,0,,30,0.010329086024534468,Idle,633,2096,Idle 0
13538,88.61S,-0.01,0.94,-0.06,0,4.86,-0.06281411149844651,0.9564447315297506,1970-01-01T00:00:00Z,20,0,,30,0.006700921501652965,Idle,633,2096,Idle 0
13539,88.613S,-0.01,0.96,-0.08,0.61,3.65,-0.06281147429607731,0.95644982104002,1970-01-01T00:00:00Z,20,0,,30,0.0015479117181880395,Idle,633,2096,Idle 0
13540,88.616S,-0.01,0.96,-0.08,0.6,4.76,-0.06280885955349454,0.9564548999296308,1970-01-01T00:00:00Z,20,0,,30,5.494817921934238e-4,Idle,633,2096,Idle 0
13541,88.62S,-0.01,0.96,-0.06,0.6,4.76,-0.0628054082112009,0.9564616536660309,1970-01-01T00:00:00Z,20,0,,30,3.5596820349906934e-4,Idle,633,2096,Idle 0
13542,88.623S,0,0.96,-0.06,0,3.58,-0.0628028459731215,0.9564667041844773,1970-01-01T00:00:00Z,20,0,,30,3.1839657068814364e-4,Idle,633,2096,Idle 0
13543,88.625S,0,0.96,-0.06,0,3.04,-0.06280115033732633,0.9564700636440407,1970-01-01T00:00:00Z,20,0,,30,3.1104161608347495e-4,Idle,633,2096,Idle 0
13544,88.628S,0,0.96,-0.06,0,3.58,-0.06279862568675064,0.9564750908205457,1970-01-01T00:00:00Z,20,0,,30,3.0950495602223793e-4,Idle,633,2096,Idle 0
13545,88.631S,-0.01,0.96,-0.06,0.6,3.58,-0.06279612362239206,0.956480102761156,1970-01-01T00:00:00Z,20,0,,30,3.09097514026445e-4,Idle,633,2096,Idle 0
13546,88.634S,-0.01,0.96,-0.06,0.6,3.58,-0.06279364416953667,0.9564850985428246,1970-01-01T00:00:00Z,20,0,,30,3.0892356662355565e-4,Idle,633,2096,Idle 0
13547,88.637S,-0.01,0.96,-0.06,0.6,3.58,-0.06279118735347061,0.9564900772425042,1970-01-01T00:00:00Z,20,0,,30,3.088703074165181e-4,Idle,633,2096,Idle 0
13548,88.64S,-0.01,0.96,-0.06,0.6,4.76,-0.06278875319948,0.9564950379371476,1970-01-01T00:00:00Z,20,0,,30,3.0922885197408036e-4,Idle,633,2096,Idle 0
13549,88.643S,0,0.96,-0.08,0,3.58,-0.06278634173285094,0.9564999797037075,1970-01-01T00:00:00Z,20,0,,30,3.1167546418762635e-4,Idle,633,2096,Idle 0
13550,88.646S,0,0.96,-0.08,0,4.76,-0.06278395297886957,0.9565049016191367,1970-01-01T00:00:00Z,20,0,,30,3.249232576452107e-4,Idle,633,2096,Idle 0
13551,88.649S,0,0.96,-0.06,0,4.76,-0.06278158696282203,0.9565098027603881,1970-01-01T00:00:00Z,20,0,,30,3.941125533897586e-4,Idle,633,2096,Idle 0
13552,88.651S,0,0.96,-0.06,0,3.65,-0.06278002226346276,0.9565130581908531,1970-01-01T00:00:00Z,20,0,,30,7.531420333798635e-4,Idle,633,2096,Idle 0
13553,88.654S,0,0.94,-0.06,0.6,3.58,-0.06277769420016295,0.9565179226572587,1970-01-01T00:00:00Z,20,0,,30,0.0026139965259917696,Idle,633,2096,Idle 0
13554,88.657S,0,0.94,-0.06,0,3.65,-0.0627753889422266,0.9565227638880268,1970-01-01T00:00:00Z,20,0,,30,0.002614977788707794,Idle,633,2096,Idle 0
13555,88.66S,-0.01,0.96,-0.06,0,3.04,-0.06277310651493986,0.9565275809601106,1970-01-01T00:00:00Z,20,0,,30,7.52498310229422e-4,Idle,633,2096,Idle 0
13556,88.664S,0,0.96,-0.06,0.6,3.58,-0.06277009883660575,0.9565339645473231,1970-01-01T00:00:00Z,20,0,,30,3.932575469921592e-4,Idle,633,2096,Idle 0
13557,88.667S,-0.01,0.96,-0.06,0.6,2.98,-0.06276786977916965,0.956538721659515,1970-01-01T00:00:00Z,20,0,,30,3.239133023716271e-4,Idle,633,2096,Idle 0
13558,88.67S,-0.01,0.96,-0.06,0,4.76,-0.0627656636366702,0.9565434515361987,1970-01-01T00:00:00Z,20,0,,30,3.104470687613582e-4,Idle,633,2096,Idle 0
13559,88.673S,-0.01,0.96,-0.06,0.59,3.54,-0.06276348043439359,0.9565481532543267,1970-01-01T00:00:00Z,20,0,,30,3.077489800373774e-4,Idle,633,2096,Idle 0
13560,88.676S,0,0.96,-0.06,0,3.58,-0.06276132019762587,0.9565528258908517,1970-01-01T00:00:00Z,20,0,,30,3.071262610718698e-4,Idle,633,2096,Idle 0
13561,88.679S,-0.01,0.96,-0.06,0.6,3.58,-0.06275918295165318,0.9565574685227264,1970-01-01T00:00:00Z,20,0,,30,3.0690510631232364e-4,Idle,633,2096,Idle 0
13562,88.682S,-0.01,0.96,-0.06,0,4.76,-0.06275706872176166,0.956562080226904,1970-01-01T00:00:00Z,20,0,,30,3.0676757004067146e-4,Idle,633,2096,Idle 0
13563,88.684S,-0.01,0.96,-0.08,1.79,4.76,-0.06275567203436604,0.9565651370584756,1970-01-01T00:00:00Z,20,0,,30,3.0667534993093076e-4,Idle,633,2096,Idle 0
13564,88.687S,-0.01,0.96,-0.08,0.61,3.65,-0.06275359622080116,0.9565696951652746,1970-01-01T00:00:00Z,20,0,,30,3.0659909051915593e-4,Idle,633,2096,Idle 0
13565,88.69S,-0.01,0.96,-0.06,0.6,4.76,-0.06275154349074712,0.956574219882917,1970-01-01T00:00:00Z,20,0,,30,3.0670219559997817e-4,Idle,633,2096,Idle 0
13566,88.693S,-0.01,0.96,-0.06,0,3.58,-0.06274951386949,0.9565787102883554,1970-01-01T00:00:00Z,20,0,,30,3.077530518297844e-4,Idle,633,2096,Idle 0
13567,88.696S,-0.01,0.96,-0.06,0.59,3.54,-0.06274750738231595,0.9565831654585426,1970-01-01T00:00:00Z,20,0,,30,3.1373393600236325e-4,Idle,633,2096,Idle 0
13568,88.699S,0,0.96,-0.06,0.6,3.58,-0.06274552405451109,0.9565875844704316,1970-01-01T00:00:00Z,20,0,,30,3.4536775804628066e-4,Idle,633,2096,Idle 0
13569,88.702S,0,0.96,-0.05,0,2.98,-0.06274356391136154,0.956591966400975,1970-01-01T00:00:00Z,20,0,,30,5.105360530930211e-4,Idle,633,2096,Idle 0
13570,88.706S,0,0.96,-0.05,0,3.04,-0.06274098649588593,0.9565977496975496,1970-01-01T00:00:00Z,20,0,,30,0.0013710102375665686,Idle,633,2096,Idle 0
13571,88.709S,0,0.94,-0.05,0,3.04,-0.06273908054860036,0.9566020415153252,1970-01-01T00:00:00Z,20,0,,30,0.005853379417324924,Idle,633,2096,Idle 0
13572,88.712S,0,0.94,-0.06,0,4.76,-0.06273719787025717,0.9566062931749312,1970-01-01T00:00:00Z,20,0,,30,0.008539167182665423,Idle,633,2096,Idle 0
13573,88.714S,0,0.94,-0.06,0,3.65,-0.06273595569103889,0.9566091048487484,1970-01-01T00:00:00Z,20,0,,30,0.009438540665088643,Idle,633,2096,Idle 0
13574,88.717S,0,0.94,-0.06,0,3.65,-0.06273411185045774,0.9566132875268557,1970-01-01T00:00:00Z,20,0,,30,0.008552929809879104,Idle,633,2096,Idle 0
13575,88.72S,0,0.94,-0.06,0,3.65,-0.06273229134624864,0.956617427585334,1970-01-01T00:00:00Z,20,0,,30,0.005871501433310487,Idle,633,2096,Idle 0
13576,88.723S,0,0.96,-0.06,0,3.58,-0.0627304942036977,0.9566215241011361,1970-01-01T00:00:00Z,20,0,,30,0.0013733415125089068,Idle,633,2096,Idle 0
13577,88.726S,0,0.96,-0.06,0,3.58,-0.06272872044809102,0.9566255761512147,1970-01-01T00:00:00Z,20,0,,30,5.120085949114065e-4,Idle,633,2096,Idle 0
13578,88.729S,0,0.96,-0.06,0,3.58,-0.0627269701047148,0.9566295828125227,1970-01-01T00:00:00Z,20,0,,30,3.528558723481982e-4,Idle,633,2096,Idle 0
13579,88.731S,0,0.96,-0.06,0,3.58,-0.06272581622841228,0.9566322282482521,1970-01-01T00:00:00Z,20,0,,30,3.537459338848555e-4,Idle,633,2096,Idle 0
13580,88.734S,0,0.96,-0.06,0.6,4.76,-0.06272410496161143,0.9566361572103932,1970-01-01T00:00:00Z,20,0,,30,5.179825335470301e-4,Idle,633,2096,Idle 0
13581,88.737S,0,0.96,-0.06,0,3.65,-0.06272241717447068,0.9566400383223044,1970-01-01T00:00:00Z,20,0,,30,0.0014063050800740178,Idle,633,2096,Idle 0
13582,88.74S,0,0.94,-0.08,0,4.86,-0.0627207528922761,0.9566438706609384,1970-01-01T00:00:00Z,20,0,,30,0.006051046088283607,Idle,633,2096,Idle 0
13583,88.743S,0,0.94,-0.06,0,3.58,-0.06271911214031385,0.9566476533032481,1970-01-01T00:00:00Z,20,0,,30,0.00884887678938458,Idle,633,2096,Idle 0
13584,88.747S,0,0.94,-0.06,0,4.86,-0.06271696111731886,0.9566526179255441,1970-01-01T00:00:00Z,20,0,,30,0.009809213408333227,Idle,633,2096,Idle 0
13585,88.75S,0,0.94,-0.06,0,3.65,-0.06271537536756693,0.9566562810201357,1970-01-01T00:00:00Z,20,0,,30,0.008930095090413417,Idle,633,2096,Idle 0
13586,88.752S,0,0.94,-0.06,0,2.98,-0.06271433131868222,0.956658693821759,1970-01-01T00:00:00Z,20,0,,30,0.0062019150767698514,Idle,633,2096,Idle 0
13587,88.755S,0,0.96,-0.06,0,3.04,-0.06271278494051045,0.9566622684482994,1970-01-01T00:00:00Z,20,0,,30,0.0016075019088047648,Idle,633,2096,Idle 0
13588,88.758S,0,0.96,-0.06,0,5.36,-0.06271126221900163,0.956665788763279,1970-01-01T00:00:00Z,20,0,,30,9.131328164428051e-4,Idle,633,2096,Idle 0
13589,88.761S,0,0.94,-0.06,0,3.58,-0.06270976317944185,0.956669253843651,1970-01-01T00:00:00Z,20,0,,30,0.001744819178746043,Idle,633,2096,Idle 0
13590,88.764S,0,0.96,-0.06,0,3.65,-0.06270828784711727,0.9566726627663683,1970-01-01T00:00:00Z,20,0,,30,5.792020650109241e-4,Idle,633,2096,Idle 0
13591,88.767S,0,0.96,-0.06,0,3.65,-0.06270683624731396,0.956676014608383,1970-01-01T00:00:00Z,20,0,,30,3.563315370364025e-4,Idle,633,2096,Idle 0
13592,88.77S,-0.01,0.96,-0.06,0.6,3.58,-0.06270540840531807,0.9566793084466488,1970-01-01T00:00:00Z,20,0,,30,3.1367507097356786e-4,Idle,633,2096,Idle 0
13593,88.773S,-0.01,0.96,-0.06,0.6,3.58,-0.06270400434641574,0.9566825433581179,1970-01-01T00:00:00Z,20,0,,30,3.0548338113111387e-4,Idle,633,2096,Idle 0
13594,88.776S,-0.01,0.96,-0.06,1.77,4.71,-0.06270262409589307,0.956685718419743,1970-01-01T00:00:00Z,20,0,,30,3.0399289551951293e-4,Idle,633,2096,Idle 0
13595,88.778S,-0.01,0.96,-0.06,0,3.04,-0.06270171716824252,0.9566878014217542,1970-01-01T00:00:00Z,20,0,,30,3.04382996351881e-4,Idle,633,2096,Idle 0
13596,88.781S,0,0.96,-0.06,0,2.98,-0.06270037665454399,0.9566908746824235,1970-01-01T00:00:00Z,20,0,,30,3.0817789605637214e-4,Idle,633,2096,Idle 0
13597,88.784S,0,0.96,-0.06,0.6,3.58,-0.06269906001665482,0.95669388563179,1970-01-01T00:00:00Z,20,0,,30,3.2866319471685314e-4,Idle,633,2096,Idle 0
13598,88.787S,-0.01,0.96,-0.06,0,3.65,-0.06269776727986107,0.9566968333468061,1970-01-01T00:00:00Z,20,0,,30,4.3635542544008884e-4,Idle,633,2096,Idle 0
13599,88.791S,-0.01,0.96,-0.06,0.6,3.58,-0.06269608085398898,0.9567006636735591,1970-01-01T00:00:00Z,20,0,,30,0.001000902088599484,Idle,633,2096,Idle 0
13600,88.794S,0,0.94,-0.06,0.61,3.65,-0.06269484398475286,0.9567034602521296,1970-01-01T00:00:00Z,20,0,,30,0.003959680057263357,Idle,633,2096,Idle 0
13601,88.797S,0,0.94,-0.06,0,4.76,-0.06269363110089929,0.9567061905195258,1970-01-01T00:00:00Z,20,0,,30,0.004946196845260194,Idle,633,2096,Idle 0
13602,88.8S,0,0.94,-0.06,0,3.65,-0.06269244222771435,0.9567088535527004,1970-01-01T00:00:00Z,20,0,,30,0.0039622169424626,Idle,633,2096,Idle 0
13603,88.803S,0,0.96,-0.06,-1.22,3.65,-0.06269127739048418,0.9567114484286061,1970-01-01T00:00:00Z,20,0,,30,0.0010006329930179842,Idle,633,2096,Idle 0
13604,88.806S,0,0.96,-0.06,0,3.58,-0.06269013661449489,0.9567139742241958,1970-01-01T00:00:00Z,20,0,,30,4.357810545199694e-4,Idle,633,2096,Idle 0
13605,88.808S,-0.01,0.96,-0.06,0.6,3.58,-0.06268938947701173,0.9567156192541431,1970-01-01T00:00:00Z,20,0,,30,3.2804907544100367e-4,Idle,633,2096,Idle 0
13606,88.811S,-0.01,0.96,-0.06,0.6,3.58,-0.06268828885928199,0.9567180278646567,1970-01-01T00:00:00Z,20,0,,30,3.075249792952383e-4,Idle,633,2096,Idle 0
13607,88.814S,-0.01,0.96,-0.08,0.6,4.76,-0.06268721237022278,0.9567203649333945,1970-01-01T00:00:00Z,20,0,,30,3.0391342338454764e-4,Idle,633,2096,Idle 0
13608,88.817S,-0.01,0.96,-0.08,0,4.76,-0.06268616003512026,0.9567226295373101,1970-01-01T00:00:00Z,20,0,,30,3.050127326598529e-4,Idle,633,2096,Idle 0
13609,88.82S,-0.01,0.96,-0.08,0.6,4.76,-0.06268513187926053,0.956724820753356,1970-01-01T00:00:00Z,20,0,,30,3.148038882692118e-4,Idle,633,2096,Idle 0
13610,88.823S,0,0.96,-0.08,0.6,4.76,-0.06268412792792971,0.9567269376584847,1970-01-01T00:00:00Z,20,0,,30,3.671460315709662e-4,Idle,633,2096,Idle 0
13611,88.826S,0,0.96,-0.08,0,4.76,-0.06268314820641395,0.9567289793296492,1970-01-01T00:00:00Z,20,0,,30,6.422239304762524e-4,Idle,633,2096,Idle 0
13612,88.829S,0,0.96,-0.08,0,3.69,-0.06268219273999934,0.9567309448438024,1970-01-01T00:00:00Z,20,0,,30,0.00208633444618629,Idle,633,2096,Idle 0
13613,88.833S,0,0.94,-0.06,0,4.76,-0.06268095655864164,0.9567334454674871,1970-01-01T00:00:00Z,20,0,,30,0.009667423851025196,Idle,633,2096,Idle 0
13614,88.836S,0,0.94,-0.06,0,3.04,-0.062680057785798,0.9567352296923185,1970-01-01T00:00:00Z,20,0,,30,0.015332235661170517,Idle,633,2096,Idle 0
13615,88.839S,0,0.94,-0.08,-1.22,3.65,-0.06267918335234259,0.9567369346833144,1970-01-01T00:00:00Z,20,0,,30,0.019101680675750816,Idle,633,2096,Idle 0
13616,88.841S,0,0.94,-0.06,0,4.76,-0.062678613931075,0.956738026869355,1970-01-01T00:00:00Z,20,0,,30,0.020988558171795502,Idle,633,2096,Idle 0
13617,88.844S,0,0.94,-0.06,-1.22,4.86,-0.06267778011945804,0.9567395977527423,1970-01-01T00:00:00Z,20,0,,30,0.020998762320475855,Idle,633,2096,Idle 0
13618,88.847S,0,0.94,-0.06,0,3.04,-0.06267697071465898,0.9567410869408347,1970-01-01T00:00:00Z,20,0,,30,0.019129101806009186,Idle,633,2096,Idle 0
13619,88.85S,0,0.94,-0.06,0,3.04,-0.06267618574196394,0.9567424935105852,1970-01-01T00:00:00Z,20,0,,30,0.015368475639785755,Idle,633,2096,Idle 0
13620,88.853S,0,0.94,-0.06,0.6,3.58,-0.06267542522665905,0.9567438165389462,1970-01-01T00:00:00Z,20,0,,30,0.009697862159326939,Idle,633,2096,Idle 0
13621,88.856S,0,0.96,-0.06,0.61,3.65,-0.06267469525898813,0.9567451215121411,1970-01-01T00:00:00Z,20,0,,30,0.002090269316752476,Idle,633,2096,Idle 0
13622,88.859S,0,0.96,-0.06,0,4.76,-0.06267400171728577,0.9567464742998788,1970-01-01T00:00:00Z,20,0,,30,6.422286920955706e-4,Idle,633,2096,Idle 0
13623,88.862S,0,0.96,-0.06,0,4.76,-0.06267334430897423,0.9567478745543407,1970-01-01T00:00:00Z,20,0,,30,3.666041634604149e-4,Idle,633,2096,Idle 0
13624,88.865S,0,0.96,-0.08,0,3.04,-0.06267272274147578,0.9567493219277091,1970-01-01T00:00:00Z,20,0,,30,3.1412078618189414e-4,Idle,633,2096,Idle 0
13625,88.868S,0,0.96,-0.06,0.6,3.58,-0.06267213672221263,0.9567508160721656,1970-01-01T00:00:00Z,20,0,,30,3.041040223851538e-4,Idle,633,2096,Idle 0
13626,88.87S,0,0.96,-0.06,0,4.76,-0.06267176564724067,0.9567518379806456,1970-01-01T00:00:00Z,20,0,,30,3.021743444646773e-4,Idle,633,2096,Idle 0
13627,88.873S,0,0.96,-0.06,0,3.58,-0.06267123822486367,0.9567534093039859,1970-01-01T00:00:00Z,20,0,,30,3.017726398322221e-4,Idle,633,2096,Idle 0
13628,88.877S,0,0.96,-0.06,0,3.04,-0.06267058902805779,0.9567555756538806,1970-01-01T00:00:00Z,20,0,,30,3.0165322464600615e-4,Idle,633,2096,Idle 0
13629,88.88S,0,0.96,-0.06,0.6,3.58,-0.06267014227595853,0.9567572534045069,1970-01-01T00:00:00Z,20,0,,30,3.015955596831986e-4,Idle,633,2096,Idle 0
13630,88.883S,0,0.96,-0.06,0.59,3.54,-0.06266972960920592,0.9567589761871299,1970-01-01T00:00:00Z,20,0,,30,3.015487360798146e-4,Idle,633,2096,Idle 0
13631,88.886S,0,0.96,-0.06,0,3.58,-0.06266935073522215,0.9567607436539316,1970-01-01T00:00:00Z,20,0,,30,3.0150309475870295e-4,Idle,633,2096,Idle 0
13632,88.889S,0,0.96,-0.06,-1.19,4.76,-0.06266900536142951,0.9567625554570935,1970-01-01T00:00:00Z,20,0,,30,3.0145689423246685e-4,Idle,633,2096,Idle 0
13633,88.892S,0,0.96,-0.06,0,3.04,-0.06266869319525026,0.9567644112487975,1970-01-01T00:00:00Z,20,0,,30,3.014102692664279e-4,Idle,633,2096,Idle 0
13634,88.895S,0,0.96,-0.06,0,3.58,-0.06266841394410665,0.9567663106812255,1970-01-01T00:00:00Z,20,0,,30,3.013656586106964e-4,Idle,633,2096,Idle 0
13635,88.897S,0,0.96,-0.06,0,3.58,-0.06266824591832565,0.9567676010425954,1970-01-01T00:00:00Z,19.29730801161749,0,,30,3.0133618230576096e-4,Idle,633,2096,Idle 0
13636,88.9S,0,0.96,-0.06,0.61,3.65,-0.062668020875402,0.9567695724366339,1970-01-01T00:00:00Z,20,0,,30,3.013335545562552e-4,Idle,633,2096,Idle 0
13637,88.903S,-0.01,0.96,-0.06,0,3.58,-0.06266782796730667,0.9567715865438807,1970-01-01T00:00:00Z,20,0,,30,3.0152192902319243e-4,Idle,633,2096,Idle 0
13638,88.906S,-0.01,0.96,-0.06,0.6,3.58,-0.06266766690146193,0.956773643016518,1970-01-01T00:00:00Z,20,0,,30,3.027284407099124e-4,Idle,633,2096,Idle 0
13639,88.909S,0,0.96,-0.06,0.6,2.98,-0.06266753738529003,0.9567757415067275,1970-01-01T00:00:00Z,18.68221431042963,0,,30,3.0929908641628246e-4,Idle,633,2096,Idle 0
13640,88.912S,0,0.96,-0.06,0,4.76,-0.0626674391262132,0.9567778816666906,1970-01-01T00:00:00Z,15.54430993899477,0,,30,3.4410717449306455e-4,Idle,633,2096,Idle 0
13641,88.915S,0,0.96,-0.06,0,3.65,-0.06266737183165373,0.9567800631485894,1970-01-01T00:00:00Z,12.398512569180852,0,,30,5.275584786048128e-4,Idle,633,2096,Idle 0
13642,88.919S,0,0.96,-0.06,0,3.58,-0.06266732976691149,0.9567830354685205,1970-01-01T00:00:00Z,8.49038996310684,0,,30,0.0014935540133246925,Idle,633,2096,Idle 0
13643,88.922S,0,0.94,-0.06,0,3.04,-0.06266733358509016,0.9567853120156425,1970-01-01T00:00:00Z,6.244302418479239,0,,30,0.006580109594055757,Idle,633,2096,Idle 0
13644,88.924S,0,0.94,-0.06,0.6,3.58,-0.06266735280930197,0.9567868520477174,1970-01-01T00:00:00Z,3.974573701820944,0,,30,0.009627465063979044,Idle,633,2096,Idle 0
13645,88.927S,0,0.94,-0.06,0,3.04,-0.06266740644703446,0.9567891953391764,1970-01-01T00:00:00Z,-4.1448319248330625,0,,31,0.01064603480928033,Idle,633,2096,Idle 0
13646,88.93S,0,0.94,-0.06,0,3.69,-0.06266748958639555,0.9567915782134796,1970-01-01T00:00:00Z,-6.3943959562417385,0,,31,0.009636606541804869,Idle,633,2096,Idle 0
13647,88.933S,0,0.94,-0.06,0,3.65,-0.06266760193480755,0.9567940003228091,1970-01-01T00:00:00Z,-9.78534114060343,0,,31,0.006591474229022569,Idle,633,2096,Idle 0
13648,88.936S,0,0.96,-0.06,1.79,3.58,-0.0626677431996927,0.9567964613193466,1970-01-01T00:00:00Z,-12.826842646849684,0,,31,0.0014944096927182262,Idle,633,2096,Idle 0
13649,88.939S,0,0.96,-0.06,0,3.58,-0.06266791308847325,0.9567989608552738,1970-01-01T00:00:00Z,-15.900595360890467,0,,31,5.270522186196974e-4,Idle,633,2096,Idle 0
13650,88.942S,-0.01,0.96,-0.06,0,3.58,-0.06266811130857144,0.9568014985827726,1970-01-01T00:00:00Z,-19.007598422360523,0,,31,3.4344424146174035e-4,Idle,633,2096,Idle 0
13651,88.945S,0,0.96,-0.06,0.6,3.58,-0.06266833756740955,0.9568040741540245,1970-01-01T00:00:00Z,-20,0,,31,3.085575187681726e-4,Idle,633,2096,Idle 0
13652,88.948S,-0.01,0.96,-0.06,0.6,4.76,-0.06266859157240981,0.9568066872212111,1970-01-01T00:00:00Z,-20,0,,31,3.018890744202304e-4,Idle,633,2096,Idle 0
13653,88.95S,-0.01,0.96,-0.06,0,3.58,-0.06266877617912837,0.9568084499253152,1970-01-01T00:00:00Z,-20,0,,31,3.0058478604009847e-4,Idle,633,2096,Idle 0
13654,88.953S,0,0.96,-0.06,0.6,3.58,-0.06266907577755947,0.9568111247127976,1970-01-01T00:00:00Z,-20,0,,31,3.002823891575142e-4,Idle,633,2096,Idle 0
13655,88.956S,0,0.96,-0.06,0,3.58,-0.06266940234194546,0.9568138360686999,1970-01-01T00:00:00Z,-17.6474792811552,0,,31,3.0016723384431647e-4,Idle,633,2096,Idle 0
13656,88.96S,0,0.96,-0.06,0,3.58,-0.06266987920247771,0.9568175074929436,1970-01-01T00:00:00Z,-19.879564112023427,0,,31,3.0007592208278487e-4,Idle,633,2096,Idle 0
13657,88.963S,0,0.96,-0.06,0,3.65,-0.06267026754962265,0.9568203028225316,1970-01-01T00:00:00Z,-20,0,,31,3.0001064823169567e-4,Idle,633,2096,Idle 0
13658,88.966S,0,0.96,-0.06,0.59,3.54,-0.06267068188746333,0.9568231335611453,1970-01-01T00:00:00Z,-20,0,,31,2.99987533822425e-4,Idle,633,2096,Idle 0
13659,88.969S,0,0.96,-0.06,0.61,3.65,-0.06267112192342195,0.9568259993609665,1970-01-01T00:00:00Z,-20,0,,31,3.0017169038675613e-4,Idle,633,2096,Idle 0
13660,88.972S,0,0.96,-0.06,0,4.76,-0.06267158736492079,0.9568288998741764,1970-01-01T00:00:00Z,-20,0,,31,3.014498098626501e-4,Idle,633,2096,Idle 0
13661,88.975S,0,0.96,-0.08,0,4.76,-0.06267207791938209,0.9568318347529572,1970-01-01T00:00:00Z,-20,0,,31,3.085059902867447e-4,Idle,633,2096,Idle 0
13662,88.977S,0,0.96,-0.08,0,3.69,-0.06267241876285264,0.956833810259033,1970-01-01T00:00:00Z,-20,0,,31,3.4607444010305836e-4,Idle,633,2096,Idle 0
13663,88.98S,0,0.96,-0.06,0.6,4.76,-0.06267295052207864,0.9568368016408356,1970-01-01T00:00:00Z,-20,0,,31,5.446857947862664e-4,Idle,633,2096,Idle 0
13664,88.983S,0,0.94,-0.06,0,3.65,-0.06267350661405982,0.9568398264606941,1970-01-01T00:00:00Z,-20,0,,31,0.0015939395852166596,Idle,633,2096,Idle 0
13665,88.986S,0,0.96,-0.06,0,3.58,-0.0626740867462184,0.9568428843707898,1970-01-01T00:00:00Z,-20,0,,31,5.444320866266315e-4,Idle,633,2096,Idle 0
13666,88.989S,0,0.96,-0.06,0,3.04,-0.06267469062597666,0.9568459750233045,1970-01-01T00:00:00Z,-20,0,,31,3.4572158656361897e-4,Idle,633,2096,Idle 0
13667,88.992S,0,0.96,-0.06,0,3.58,-0.06267531796075684,0.95684909807042,1970-01-01T00:00:00Z,-20,0,,31,3.080538653723261e-4,Idle,633,2096,Idle 0
13668,88.995S,0,0.96,-0.06,0.6,3.58,-0.06267596845798122,0.956852253164318,1970-01-01T00:00:00Z,-20,0,,31,3.008632981386803e-4,Idle,633,2096,Idle 0
13669,88.998S,0,0.96,-0.06,0,3.65,-0.06267664182507202,0.9568554399571804,1970-01-01T00:00:00Z,-20,0,,31,2.9943902832548305e-4,Idle,633,2096,Idle 0
13670,89.001S,-0.01,0.96,-0.06,0.6,4.76,-0.06267733776945152,0.9568586581011888,1970-01-01T00:00:00Z,-20,0,,31,2.9910510529798217e-4,Idle,633,2096,Idle 0
13671,89.004S,-0.01,0.96,-0.08,0,4.76,-0.06267805599854198,0.9568619072485252,1970-01-01T00:00:00Z,-20,0,,31,2.989768788840414e-4,Idle,633,2096,Idle 0
13672,89.007S,-0.01,0.96,-0.08,0.6,3.58,-0.06267879621976566,0.9568651870513709,1970-01-01T00:00:00Z,-20,0,,31,2.9888701799902785e-4,Idle,633,2096,Idle 0
13673,89.01S,-0.01,0.96,-0.08,0.6,4.76,-0.06267955814054478,0.9568684971619081,1970-01-01T00:00:00Z,-20,0,,31,2.9880388515638286e-4,Idle,633,2096,Idle 0
13674,89.013S,-0.01,0.96,-0.06,0,4.76,-0.06268034146830163,0.9568718372323185,1970-01-01T00:00:00Z,-20,0,,31,2.987215075233364e-4,Idle,633,2096,Idle 0
13675,89.016S,0,0.96,-0.06,0.6,3.58,-0.06268114591045848,0.9568752069147839,1970-01-01T00:00:00Z,-20,0,,31,2.9863876783535736e-4,Idle,633,2096,Idle 0
13676,89.019S,0,0.96,-0.06,0,2.98,-0.06268197117443754,0.9568786058614859,1970-01-01T00:00:00Z,-20,0,,31,2.985554796335018e-4,Idle,633,2096,Idle 0
13677,89.022S,0,0.96,-0.06,0,3.65,-0.06268281696766109,0.956882033724606,1970-01-01T00:00:00Z,-20,0,,31,2.984717002014517e-4,Idle,633,2096,Idle 0
13678,89.025S,0,0.96,-0.06,0.6,4.76,-0.0626836829975514,0.9568854901563264,1970-01-01T00:00:00Z,-20,0,,31,2.983878919762481e-4,Idle,633,2096,Idle 0
13679,89.028S,0,0.96,-0.06,0,3.04,-0.06268456897153071,0.956888974808829,1970-01-01T00:00:00Z,-20,0,,31,2.9830649601023655e-4,Idle,633,2096,Idle 0
